# x,y,z,data
4.439110766851799283e+00,1.916705026936149636e-01,-2.667976964682531982e+00,8.412089177489689984e-01
5.833352764405363544e+00,2.091442242808331464e+00,-3.304380076798334009e+00,-2.134349426676088735e-01
4.043406232464175076e+00,4.011502595248639835e+00,-1.687553046678480939e+00,-5.893195939425943664e-02
3.654715328167254196e+00,-1.275033997989359680e+00,-2.688597122729668332e+00,1.286509981377121636e-01
4.914008447416113867e+00,-1.846063733358498382e+00,-2.768990258836934615e+00,-2.480259262081564997e-01
3.019460008723487299e+00,4.921728844707351058e+00,-3.770149414636335905e+00,-2.047902430756390335e-02
5.556044387100708803e+00,-4.177317469284056450e-01,-3.098126096452036737e+00,6.070028400115695666e-01
5.484620083934236945e+00,2.679447636961163504e+00,-3.041704647629616343e+00,-6.380124927181128891e-01
4.896025010049834592e+00,4.830191471868454656e+00,-2.111849029427134372e+00,5.951481840475644075e-02
5.501560481385800117e+00,-2.292878933574059364e+00,-2.675165519548962756e+00,-4.158601567958868372e-01
3.621391976388919520e+00,5.701774553214960406e+00,-1.587798467699903959e+00,6.558342749033906939e-03
3.421440841118984721e+00,-1.475266823838607522e+00,-1.539791071955121993e+00,-8.167355895862710461e-04
4.188652851977883174e+00,-2.134388035562981401e+00,-2.620741254733196524e+00,-4.012715949691003647e-01
4.370660523190109004e+00,1.029447899974335279e+00,-3.617008159952541657e+00,4.316559997096632295e-01
4.630549047888859349e+00,-1.554629515778700011e+00,-2.950531006893190256e+00,1.581881139305035822e-02
5.790485765616743663e+00,1.823951764483124904e+00,-1.697920600670709490e+00,-1.501977099861880049e-02
5.962798184333554019e+00,-1.613898225424332367e+00,-1.180742590936358916e+00,5.159850650106196854e-03
3.305665581031638656e+00,2.220262812101260863e+00,-1.226148668214332993e+00,3.337445286802822458e-02
5.188024475324782614e+00,3.604130204788802416e+00,-3.817472808203584478e+00,-6.206835104291180683e-01
5.818944004792444780e+00,2.764721706401677359e+00,-1.912955189143596968e+00,-1.396850674403629367e-01
3.011715222538227543e+00,2.192761914020991298e+00,-2.600830825695253257e+00,6.469176781289291689e-02
4.631133514032922172e+00,-2.880799769163355784e+00,-2.648810548030077427e+00,-8.484206053785434687e-01
4.304868567136860946e+00,-1.702280444569024276e+00,-3.139781869731776975e+00,-1.203686860692433636e-01
4.352246385473224066e+00,-6.692234428708632166e-01,-3.267032775165614744e+00,7.282207359480257214e-01
4.660883436894112108e+00,1.074107782349085660e+00,-2.488569570855359903e+00,3.779719018377923900e-01
4.160462534384560485e+00,3.170390277934638235e+00,-1.542647210314285200e+00,2.395632111970427344e-02
4.278543910292452068e+00,-3.083039722953694106e+00,-2.398556858457525198e+00,-6.670484304794839225e-01
3.747996938786596122e+00,2.435609553653620196e+00,-1.633971268098623142e+00,-2.738022829697939892e-02
3.677983673595545344e+00,-3.210029010245689207e+00,-3.968117521778243617e+00,-3.453846477308722962e-01
3.395097879779004568e+00,4.687924719625058856e+00,-2.006085485711500915e+00,-2.586958333872742266e-03
5.877184471188967585e+00,-2.917788006227512554e+00,-3.911577956165382286e+00,-2.764632329972224745e-01
5.529922317022754719e+00,-5.982459172208010045e-01,-3.634401208779639347e+00,4.979673786012372427e-01
3.720231202253730274e+00,3.566338055316253808e+00,-2.075044841079231261e+00,-2.407488527937386436e-01
3.018646101986137253e+00,3.100362233972486337e+00,-2.626303755479928004e+00,1.066219830741474139e-01
5.369982070616426739e+00,3.947709534688572219e+00,-3.459881520246369746e+00,-5.204146245084935174e-01
3.215026479307658391e+00,-2.761429418887431986e+00,-2.944028731144720190e+00,-6.680439665222220880e-02
4.713703743180680306e+00,1.637747024238083604e+00,-3.800075259149045426e+00,-5.291316080730465443e-02
4.849627183207591230e+00,9.903245123946371464e-01,-1.225345805975655900e+00,-1.839597425740181202e-01
4.390814975892212146e+00,-7.181244744492749632e-01,-1.072740113221209768e+00,-3.413012024886233897e-01
4.139331467227439276e+00,4.243727100339540925e+00,-3.753636949575280823e+00,-3.106388506278036088e-01
4.323753049340615995e+00,-2.183509457226655570e+00,-1.542713439307615175e+00,1.494383039564520753e-02
5.000711726569190496e+00,3.322771872322116238e+00,-3.731165154067782375e+00,-7.838259418139879031e-01
5.188021334269113716e+00,1.253159756612211240e+00,-2.165986158806572526e+00,1.556719909484906295e-01
5.736825533383218101e+00,-2.412007808059080105e-01,-2.620164181952198579e+00,4.374904944631576864e-01
5.714422164193033282e+00,-2.196576030816856928e+00,-1.332173290448442238e+00,7.456560888944244181e-02
3.949161674535057287e+00,-3.641615951183852840e+00,-2.262183403916459667e+00,-4.043322504529450190e-01
4.974779137460426881e+00,1.286027563967429899e+00,-3.180873827200006776e+00,2.711105872678964412e-01
5.586967376003185493e+00,-2.611974999105550310e+00,-2.521769974278136317e+00,-4.505059385864892407e-01
5.833381037635574806e+00,1.569451061479460563e+00,-3.448782502676019490e+00,5.575255628963365429e-04
4.239501728757332444e+00,1.122899046403299295e+00,-2.310194456991844003e+00,2.597966865831166650e-01
3.841416499510005078e+00,1.819101944652203429e+00,-3.860668229285849407e+00,-1.191005515838575862e-01
3.742725626838322217e+00,1.400208814347168484e+00,-3.799347500651041987e+00,7.598162167717001370e-02
3.313793636605794735e+00,-3.123846649977630285e+00,-2.221072210759749588e+00,-1.037207078464827265e-01
3.286879765404648879e+00,4.898303777112358759e+00,-2.124389370989649972e+00,1.406967833975810572e-02
4.879950191835013662e+00,1.861349149433775274e+00,-3.688854886631925289e+00,-2.412155528664767234e-01
3.166115754966025264e+00,2.342763554248113778e+00,-1.895574060938582939e+00,-5.457944479051972733e-03
4.591552488630341600e+00,5.090950699755369513e+00,-1.070103700764163612e+00,-1.761191396891919059e-01
4.599583107226582257e+00,-1.168410726001529731e+00,-2.121303681117619355e+00,2.035592005350978784e-01
3.127340076236128752e+00,7.306863558341261111e-01,-2.538227348572501541e+00,-8.739704942838785393e-03
5.942957391049601412e+00,5.887590947439466760e+00,-3.761704594840471927e+00,2.505970577108539432e-01
4.513597260809575573e+00,-3.665591237484698617e+00,-1.246936049850750905e+00,2.701040254826187481e-01
4.009236068085145099e+00,-1.745824261063130045e+00,-2.625932388528420702e+00,-1.155594381606970394e-01
4.470188259955067522e+00,5.658995665717853285e+00,-2.358375802902437535e+00,5.582393360052324560e-01
5.682496224834805432e+00,-1.988668066332438311e+00,-2.268182433197199366e+00,-1.473063207922554185e-01
4.345578278181773335e+00,2.246665198503281502e+00,-3.445572600521461304e+00,-5.571866461209642463e-01
4.483177903873972525e+00,2.700004134873696948e+00,-1.613277420521452399e+00,-3.739032631131344181e-02
5.256947727546709359e+00,4.189882614023446195e+00,-3.313437709839591960e+00,-4.205811398591663419e-01
3.708662430395991194e+00,2.075901827638654495e+00,-1.543039998025261816e+00,7.213857899302791692e-03
4.298966483161485996e+00,1.542397461668456593e+00,-1.612535438849941105e+00,1.085018662372912255e-03
3.823181844497420379e+00,1.370472506638693133e+00,-3.545445031090704191e+00,1.152818814246767826e-01
5.712481178461386477e+00,3.402707418168258613e+00,-2.829527012057759805e+00,-4.967049624069795888e-01
4.924518937349852798e+00,5.841628771036678103e+00,-1.443006483931282613e+00,-1.126363480183317362e-01
4.693124342075440936e+00,-2.860708469378721919e+00,-1.438502332723446298e+00,1.267155217374938136e-01
5.806759077997055485e+00,-5.634341704452667798e-01,-3.795695977706982305e+00,3.076903529637164403e-01
5.344451769033534028e+00,-2.675034462284956227e+00,-3.569110739424091072e+00,-6.557260750677175176e-01
4.856250325681392255e+00,-1.202895324670540944e+00,-3.377359272768111431e+00,3.460953968795154045e-01
3.579606028468786505e+00,1.788800912809800359e+00,-3.003288797035756019e+00,-9.085811218992707883e-02
4.085746438685690762e+00,-2.178216008252774394e+00,-1.591532013258444067e+00,-9.585598124937002446e-03
4.415100235564162645e+00,6.465990546237918579e-01,-2.884474712591587053e+00,7.380401229779334216e-01
3.022424784013898691e+00,-9.691220453396827139e-01,-1.982422726395083767e+00,-2.692367007808789750e-02
5.765756776135152251e+00,2.222526528377781752e+00,-3.072348650139021142e+00,-2.993154621081926536e-01
5.816148196757989552e+00,-8.294264055068443220e-01,-3.807677610386599465e+00,2.390570925117917467e-01
5.263216211500576946e+00,5.470717073447069367e+00,-3.728236884509457116e+00,4.880149990467300136e-01
4.139185074589521562e+00,-2.959359063167667614e+00,-1.217959093509923818e+00,2.855222747073187239e-01
3.300077347949342155e+00,-2.858524509308844053e+00,-3.480715942554483355e+00,-1.429104538983250183e-01
4.432555372636112878e+00,-2.971081364391240154e+00,-3.243308003489373093e+00,-9.422681869418899625e-01
4.282778294246484485e+00,-1.350122902662708846e+00,-2.030362344123730178e+00,8.826654198588500255e-02
3.228645322006791218e+00,8.599923322405000903e-01,-1.252811233522829415e+00,-1.773532721695604900e-02
5.612620808265832650e+00,4.647822686395837621e+00,-1.373352383497636442e+00,7.865267732692551167e-03
5.677362855199953096e+00,1.059109224618000056e+00,-3.405963426604166511e+00,2.691377146410234844e-01
5.010396336905063919e+00,4.165281991270610717e+00,-1.347111481172530212e+00,1.103107707783860664e-01
4.850790844351005049e+00,4.456378605935856996e+00,-3.205386995535300709e+00,-2.502914252715460197e-01
5.614782730762940766e+00,5.694333924802341684e-01,-3.800483570510666098e+00,4.126858241734034372e-01
3.238942324223023306e+00,-1.918610627702754812e-01,-3.077575575719573298e+00,9.521709437774382445e-02
5.229227206413913365e+00,3.908793301249935404e+00,-3.673962929664139843e+00,-5.392218309549176025e-01
3.987040910265657434e+00,3.583504384850323632e+00,-2.991249546763894873e+00,-6.687568718047222083e-01
3.694970066071761927e+00,5.227195085221925552e+00,-1.824118391262238070e+00,6.485321417419474821e-02
5.343555745831572779e+00,1.364942906986548188e+00,-2.929045392666978831e+00,1.613087945229138842e-01
5.959313133215888847e+00,4.510498683472617287e+00,-2.334323477145658909e+00,-4.412567247853124708e-02
5.529445683837661996e+00,1.472281068240829605e+00,-2.659676848735462507e+00,5.964566051999250357e-02
5.181601448866992143e+00,2.460099852208588622e+00,-3.071674259966042264e+00,-6.910058378858091599e-01
3.965155232733790669e+00,-2.599733533859171608e+00,-3.357197927083604760e+00,-6.139371666970183661e-01
4.747885398807453861e+00,-3.726148812100893437e+00,-2.354019112405004943e+00,-5.880418483816215458e-01
3.061119849136510584e+00,-3.640828695427662076e+00,-2.005112355223575893e+00,2.969715263657571672e-02
4.787968672674934645e+00,-4.745084956135756649e-01,-1.497195442457855741e+00,-6.522344229265734927e-02
5.757261975383354269e+00,-3.857215359796722698e+00,-2.701030353123357042e+00,-3.426840302169477659e-01
4.682503215360710236e+00,-3.179168900994501890e+00,-2.330488783082642179e+00,-6.879050200424846606e-01
4.893958344002522942e+00,1.921426824034044856e-01,-3.438711813081634538e+00,9.231585679017001445e-01
5.147454404152936647e+00,-2.537128383626129136e+00,-3.304493961298997640e+00,-7.362776082961828283e-01
3.824659981315535973e+00,3.088174127222305998e+00,-2.236399508373850153e+00,-3.892159162752738544e-01
5.626372124886334092e+00,-1.848300679705799698e+00,-2.264827432169377541e+00,-1.069970266790987445e-01
5.162231218499048424e+00,-2.336425022897956616e-01,-3.501130374750015317e+00,8.200333748710793014e-01
3.903904442430350841e+00,2.992790581502221769e+00,-1.018917235743992844e+00,3.580698966164531649e-01
5.517003746770983597e+00,-4.911237309362777026e-01,-2.715669232655461673e+00,5.568058305733127877e-01
3.255445828619298876e+00,4.766273656160421979e+00,-2.431799618821949949e+00,4.641039889832639445e-03
4.199470559360068300e+00,1.169696764054487303e+00,-1.264779759249686109e+00,-1.024861555286179365e-01
5.670338195833867445e+00,-2.637950850444159556e+00,-3.371530737493229957e+00,-4.905176296290226223e-01
5.575313315643317225e+00,5.386000357234754787e-01,-2.501932568483461239e+00,4.478154679373104186e-01
3.837820653210945121e+00,1.718336014442632731e+00,-2.255889659907474254e+00,-5.965423814806568997e-02
3.500966142259351432e+00,5.418987628596166672e+00,-1.343233657214074395e+00,-5.151288441723490819e-02
4.311441683222797749e+00,3.008640656654220535e+00,-2.980620528109088063e+00,-9.007687698601236637e-01
5.483320622958562041e+00,4.877614904997715328e+00,-1.058009889980921603e+00,-5.787779794691366719e-02
5.633795760447476653e+00,1.955220713640105856e+00,-3.674753839972435099e+00,-1.953023595205576890e-01
4.886951828456355784e+00,-2.259814009637413967e+00,-1.521485353899784343e+00,3.086193004473173490e-02
5.410583661878138884e+00,-2.635955209111112474e+00,-2.551235147432317163e+00,-5.567221804221577086e-01
5.258237571932793841e+00,2.142361092103891806e+00,-2.151624735111991260e+00,-2.536947175613637473e-01
3.515525160090765766e+00,3.851424096078027048e+00,-1.348159481246249847e+00,6.117407641776833466e-02
5.387477372762681682e+00,3.007437624900193285e+00,-1.702341398776427539e+00,-1.014749300824905470e-01
3.468112396843451517e+00,-3.329359200065411528e+00,-2.729857959055133509e+00,-2.887765313978528092e-01
4.636646831239010780e+00,1.561584925055363726e+00,-2.419293743819086906e+00,6.891290737073119121e-03
4.718353865760257726e+00,3.963022353369249018e+00,-3.786853536885591787e+00,-5.442103992310042271e-01
3.024329392528136040e+00,-1.171585969731280041e+00,-2.103361731613927255e+00,-2.308959696838527864e-02
4.559890651381087068e+00,5.343445333754136328e+00,-1.700166296155452006e+00,7.523194361796209373e-02
5.466485701743819092e+00,4.287049057111543604e+00,-1.309884332347950764e+00,7.758518209550160916e-02
3.114520691059129653e+00,-2.842504277323905093e+00,-3.364848170139887795e+00,2.522498573846885736e-02
3.907739057665111204e+00,5.369767626308298958e+00,-1.676549231674859808e+00,4.472145391471064185e-02
5.931251969339653485e+00,4.018409854028837103e-01,-3.884831186646244827e+00,2.335883076552427440e-01
5.579989939796631049e+00,1.668850352413731031e-01,-1.690012026683193280e+00,7.584084428557009983e-02
5.850445039457020435e+00,-3.772606356079277745e+00,-3.792995529133911248e+00,-2.692692813381479255e-01
3.508760850395424846e+00,2.623619968422804760e+00,-3.990456803313098710e+00,-2.061050731690502735e-01
4.778549990301007355e+00,3.210170069361810263e+00,-1.372059508459384070e+00,1.965361738481512244e-01
4.101634447488347490e+00,4.549683877625053441e+00,-2.151178538567044551e+00,-7.276696562715363747e-02
3.226381446862959024e+00,2.908226757283051356e+00,-3.193036692314829672e+00,-8.228266458169047892e-02
3.857546106502066863e+00,5.274162776496563509e+00,-1.300260662852396720e+00,-9.343593304505565245e-02
5.769707067366093511e+00,1.159604990346942088e+00,-2.812844833434753777e+00,1.858230196759967368e-01
5.202630487312184471e+00,2.413841279806874240e-01,-3.784792482946085279e+00,6.854683459520735100e-01
4.972390103119144200e+00,7.373101116316265191e-01,-3.622293072900567346e+00,6.343233961961697309e-01
5.378099109984539439e+00,-3.836227217678442436e+00,-1.483277335092334503e+00,5.281513640434251644e-02
4.522829685876656569e+00,2.258091193458700019e-01,-1.090521231553854165e+00,-4.422279602440674084e-01
3.615767196729368749e+00,-3.352648010551601665e+00,-2.654604931274198165e+00,-3.945683721667970212e-01
4.333750527164227151e+00,1.565274908860454950e+00,-1.374444649976817701e+00,-1.000883252959792373e-03
4.568838431723350801e+00,1.813856504621178978e+00,-3.472636454753241786e+00,-2.252651539881056486e-01
4.327027105202263968e+00,-2.693581733588340299e+00,-2.989445590913857309e+00,-8.255622145709372584e-01
5.317218206855685025e+00,-3.774903682289906026e+00,-3.940996928866857818e+00,-4.622517544480687635e-01
5.586629367080212738e+00,2.036751307413906531e+00,-2.219775386924109473e+00,-1.742084872058091982e-01
4.982562600151649868e+00,3.745757250354746937e+00,-1.010040700517135015e+00,4.218036955145195166e-01
4.480849739597987380e+00,1.161565789708174812e+00,-2.891872565498527781e+00,3.752722437546573975e-01
4.428470785734029747e+00,3.720433202858535182e-01,-2.858670758503760734e+00,8.587371199138361666e-01
3.952216406281486183e+00,2.316094949889635934e+00,-3.626955968349012238e+00,-4.347316587901892126e-01
5.074731492090293727e+00,-3.087828385344536297e+00,-2.941394906430732537e+00,-9.150690282216542570e-01
5.646958697391294635e+00,-3.971114670769667399e+00,-1.088035370688573700e+00,1.862461314537498525e-01
5.570653203723871627e+00,2.884536913288471283e-02,-3.796607532202514790e+00,5.182350134577538014e-01
